LJ005-0141|the sleeping space per head was only sixteen inches, and often as many as 293 men had to be accommodated on barrack beds|the sleeping space per head was only sixteen inches, and often as many as two hundred ninety-three men had to be accommodated on barrack beds
LJ005-0142|occupying barely 390 feet lineal|occupying barely three hundred ninety feet lineal
LJ005-0143|The "scenes of tumult and obscenity" in these night rooms are said to have been beyond description; a prisoner in one nocturnal riot lost an eye.|The "scenes of tumult and obscenity" in these night rooms are said to have been beyond description; a prisoner in one nocturnal riot lost an eye.
LJ005-0144|Yet to Clerkenwell were now committed the juveniles, and all who were inexperienced in crime.|Yet to Clerkenwell were now committed the juveniles, and all who were inexperienced in crime.
LJ005-0145|Great want of uniformity in treatment in the various prisons was still noticeable|Great want of uniformity in treatment in the various prisons was still noticeable
LJ005-0146|and was indeed destined to continue for another half century, in other words, until the introduction of the Prison Act of 1877.|and was indeed destined to continue for another half century, in other words, until the introduction of the Prison Act of eighteen seventy-seven.
LJ005-0147|At the time of which I am writing there was great diversity of practice as regards the hours of labor.|At the time of which I am writing there was great diversity of practice as regards the hours of labor.
LJ005-0148|In some prisons the prisoners worked seven hours a day, in others ten and ten and a half.|In some prisons the prisoners worked seven hours a day, in others ten and ten and a half.
LJ005-0149|The nature of the employment varied greatly in severity, especially the tread-wheel labor.|The nature of the employment varied greatly in severity, especially the tread-wheel labor.
LJ005-0150|In some county jails, as I have already said, female prisoners were placed upon the tread-wheel;|In some county jails, as I have already said, female prisoners were placed upon the tread-wheel;
LJ005-0151|in others women were very properly exempted from it, and also from all severe labor.|in others women were very properly exempted from it, and also from all severe labor.
LJ005-0152|Earnings were very differently appropriated. Here the prisoners were given the whole amount, there a half or a third.|Earnings were very differently appropriated. Here the prisoners were given the whole amount, there a half or a third.
LJ005-0153|Sometimes this money might be expended in the purchase of extra articles of food.|Sometimes this money might be expended in the purchase of extra articles of food.
LJ005-0154|The rations varied considerably everywhere.|The rations varied considerably everywhere.
LJ005-0155|It was still limited to bread in some places, the allowance of which varied from one to three pounds;|It was still limited to bread in some places, the allowance of which varied from one to three pounds;
LJ005-0156|in others meat, soup, gruel, beer were given.|in others meat, soup, gruel, beer were given.
LJ005-0157|Here and there food was not issued in kind, but a money allowance which the prisoner might expend himself.|Here and there food was not issued in kind, but a money allowance which the prisoner might expend himself.
